airline_id,airline_name,airline_created_date,promotion_id,promotion_name,promotion_comments,reward_id,reward_name,reward_comments,redemption_id,redemption_date,passenger_id,miles_used
87,Horizon Airways 87,1998-02-24,459,Holiday Special 2026,Valid for flights over 2619 miles,790,Extra Baggage Coupon,Expiry: 60 days after redemption,22377,2026-01-10,7808,1073
47,Oceanic Air 47,2001-02-17,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,22378,2026-01-29,9479,2780
15,Horizon Airways 15,1996-08-02,498,Holiday Special 2026,Valid for flights over 1676 miles,746,Extra Baggage Coupon,Expiry: 38 days after redemption,22379,2026-01-08,8891,11583
96,AeroSwift 96,1998-09-18,459,Holiday Special 2026,Valid for flights over 2619 miles,790,Extra Baggage Coupon,Expiry: 60 days after redemption,22380,2026-02-27,9062,4071
57,Oceanic Air 57,1986-12-05,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,709,Lounge Access Coupon,Expiry: 66 days after redemption,22381,2026-02-14,6962,10503
69,Oceanic Air 69,1992-04-13,448,First Class Access 2026,Valid for flights over 995 miles,781,Priority Boarding Coupon,Expiry: 62 days after redemption,22382,2026-01-08,8671,5850
94,Horizon Airways 94,1983-12-02,482,First Class Access 2026,Valid for flights over 4221 miles,752,Free Meal Coupon,Expiry: 31 days after redemption,22383,2026-01-23,7490,10351
1,SkyBound 1,1974-11-29,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,731,Extra Baggage Coupon,Expiry: 53 days after redemption,22384,2026-01-06,7570,8538
49,Oceanic Air 49,2001-08-21,465,Black Friday Fly 2026,Valid for flights over 3040 miles,733,Double Points Coupon,Expiry: 40 days after redemption,22385,2026-01-25,5668,12270
53,Horizon Airways 53,2013-05-06,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,22386,2026-02-25,5965,9309
68,Oceanic Air 68,2011-06-25,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,22387,2026-01-22,5759,4661
11,Global Jet 11,1993-07-11,485,Summer Miles 2026,Valid for flights over 3643 miles,728,Lounge Access Coupon,Expiry: 62 days after redemption,22388,2026-02-05,7186,10823
87,Horizon Airways 87,1998-02-24,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,22389,2026-01-22,8572,15134
65,Horizon Airways 65,1992-07-02,444,First Class Access 2026,Valid for flights over 2340 miles,770,Lounge Access Coupon,Expiry: 78 days after redemption,22390,2026-02-15,9368,23182
21,Global Jet 21,1987-04-05,456,Black Friday Fly 2026,Valid for flights over 3648 miles,744,Double Points Coupon,Expiry: 84 days after redemption,22391,2026-02-05,9749,23997
64,Global Jet 64,2009-04-15,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,22392,2026-01-02,7403,23940
38,Oceanic Air 38,2017-05-27,469,Summer Miles 2026,Valid for flights over 2081 miles,749,Extra Baggage Coupon,Expiry: 53 days after redemption,22393,2026-01-22,9641,21980
37,Global Jet 37,2000-04-27,496,Black Friday Fly 2026,Valid for flights over 4842 miles,772,Extra Baggage Coupon,Expiry: 40 days after redemption,22394,2026-02-20,5955,5370
14,Oceanic Air 14,1971-02-01,419,Business Class Upgrade 2026,Valid for flights over 2580 miles,792,Lounge Access Coupon,Expiry: 86 days after redemption,22395,2026-01-06,6907,17220
65,Horizon Airways 65,1992-07-02,496,Black Friday Fly 2026,Valid for flights over 4842 miles,716,Lounge Access Coupon,Expiry: 83 days after redemption,22396,2026-01-24,8977,19640
62,AeroSwift 62,1972-07-15,459,Holiday Special 2026,Valid for flights over 2619 miles,790,Extra Baggage Coupon,Expiry: 60 days after redemption,22397,2026-02-02,6450,18910
28,SkyBound 28,2008-10-29,476,Holiday Special 2026,Valid for flights over 1909 miles,784,Lounge Access Coupon,Expiry: 63 days after redemption,22398,2026-02-26,8278,4386
1,SkyBound 1,1974-11-29,485,Summer Miles 2026,Valid for flights over 3643 miles,799,Double Points Coupon,Expiry: 84 days after redemption,22399,2026-02-08,5868,22632
85,Global Jet 85,1992-05-03,414,Black Friday Fly 2026,Valid for flights over 901 miles,778,Priority Boarding Coupon,Expiry: 44 days after redemption,22400,2026-01-27,5236,1168
100,SkyBound 100,2011-02-14,491,Black Friday Fly 2026,Valid for flights over 3180 miles,794,Lounge Access Coupon,Expiry: 49 days after redemption,22401,2026-01-01,5583,17883
86,AeroSwift 86,1999-08-09,440,Business Class Upgrade 2026,Valid for flights over 2773 miles,760,Priority Boarding Coupon,Expiry: 45 days after redemption,22402,2026-03-02,5733,11015
91,Global Jet 91,1979-09-29,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,723,Priority Boarding Coupon,Expiry: 54 days after redemption,22403,2026-01-14,6057,12149
89,Oceanic Air 89,1981-03-21,466,Summer Miles 2026,Valid for flights over 3976 miles,735,Double Points Coupon,Expiry: 46 days after redemption,22404,2026-01-06,9862,10395
75,Oceanic Air 75,2005-06-30,420,First Class Access 2026,Valid for flights over 3191 miles,783,Lounge Access Coupon,Expiry: 52 days after redemption,22405,2026-02-19,7771,3594
74,Horizon Airways 74,2000-04-28,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,22406,2026-02-14,9245,6052
23,AeroSwift 23,1982-06-08,459,Holiday Special 2026,Valid for flights over 2619 miles,718,Extra Baggage Coupon,Expiry: 70 days after redemption,22407,2026-02-27,8945,19255
70,SkyBound 70,1970-09-14,410,Holiday Special 2026,Valid for flights over 1502 miles,719,Extra Baggage Coupon,Expiry: 34 days after redemption,22408,2026-02-24,9947,1995
74,Horizon Airways 74,2000-04-28,431,Holiday Special 2026,Valid for flights over 4118 miles,754,Free Meal Coupon,Expiry: 51 days after redemption,22409,2026-01-02,7914,21659
6,AeroSwift 6,1979-05-14,448,First Class Access 2026,Valid for flights over 995 miles,748,Double Points Coupon,Expiry: 83 days after redemption,22410,2026-02-13,8112,4703
28,SkyBound 28,2008-10-29,470,First Class Access 2026,Valid for flights over 3235 miles,743,Double Points Coupon,Expiry: 66 days after redemption,22411,2026-01-13,8552,15886
55,Horizon Airways 55,1970-06-13,459,Holiday Special 2026,Valid for flights over 2619 miles,718,Extra Baggage Coupon,Expiry: 70 days after redemption,22412,2026-02-11,5268,12686
74,Horizon Airways 74,2000-04-28,477,First Class Access 2026,Valid for flights over 4678 miles,767,Double Points Coupon,Expiry: 82 days after redemption,22413,2026-01-10,6280,21829
27,AeroSwift 27,1998-10-23,492,Black Friday Fly 2026,Valid for flights over 3942 miles,726,Priority Boarding Coupon,Expiry: 79 days after redemption,22414,2026-02-13,5263,21459
56,Global Jet 56,1980-04-16,485,Summer Miles 2026,Valid for flights over 3643 miles,728,Lounge Access Coupon,Expiry: 62 days after redemption,22415,2026-01-20,9069,6123
79,SkyBound 79,1989-04-02,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,22416,2026-01-30,6366,8168
72,Horizon Airways 72,1993-02-24,470,First Class Access 2026,Valid for flights over 3235 miles,786,Priority Boarding Coupon,Expiry: 89 days after redemption,22417,2026-02-25,8877,5452
65,Horizon Airways 65,1992-07-02,438,Holiday Special 2026,Valid for flights over 2786 miles,732,Lounge Access Coupon,Expiry: 64 days after redemption,22418,2026-02-26,9535,6603
15,Horizon Airways 15,1996-08-02,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,22419,2026-02-23,7696,21292
12,Global Jet 12,2014-02-22,459,Holiday Special 2026,Valid for flights over 2619 miles,711,Extra Baggage Coupon,Expiry: 84 days after redemption,22420,2026-03-01,6436,22467
48,Oceanic Air 48,1996-07-04,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,22421,2026-01-23,9411,7699
20,Global Jet 20,1980-02-22,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,22422,2026-02-18,8193,10732
91,Global Jet 91,1979-09-29,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,709,Lounge Access Coupon,Expiry: 66 days after redemption,22423,2026-01-06,8969,11805
69,Oceanic Air 69,1992-04-13,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,22424,2026-02-21,5494,4400
7,SkyBound 7,1984-12-06,428,Business Class Upgrade 2026,Valid for flights over 4293 miles,777,Lounge Access Coupon,Expiry: 44 days after redemption,22425,2026-01-06,9008,10492
35,SkyBound 35,2003-05-26,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,22426,2026-01-19,8680,16532
82,Oceanic Air 82,1987-08-30,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,22427,2026-02-21,9410,10960
63,Global Jet 63,2008-03-19,420,First Class Access 2026,Valid for flights over 3191 miles,789,Double Points Coupon,Expiry: 35 days after redemption,22428,2026-02-13,9920,7231
11,Global Jet 11,1993-07-11,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,22429,2026-01-08,5491,21243
30,Horizon Airways 30,2013-08-25,405,Holiday Special 2026,Valid for flights over 1966 miles,717,Extra Baggage Coupon,Expiry: 76 days after redemption,22430,2026-02-27,6550,17247
6,AeroSwift 6,1979-05-14,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,776,Double Points Coupon,Expiry: 76 days after redemption,22431,2026-01-25,8039,8802
35,SkyBound 35,2003-05-26,473,Summer Miles 2026,Valid for flights over 2092 miles,788,Lounge Access Coupon,Expiry: 52 days after redemption,22432,2026-02-01,9713,8753
52,Global Jet 52,2016-05-12,449,Black Friday Fly 2026,Valid for flights over 2932 miles,756,Priority Boarding Coupon,Expiry: 55 days after redemption,22433,2026-01-04,7267,4625
15,Horizon Airways 15,1996-08-02,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,22434,2026-01-30,6984,3102
4,SkyBound 4,1983-04-06,458,Summer Miles 2026,Valid for flights over 1568 miles,706,Extra Baggage Coupon,Expiry: 90 days after redemption,22435,2026-02-26,5906,22373
73,Horizon Airways 73,1989-01-26,476,Holiday Special 2026,Valid for flights over 1909 miles,784,Lounge Access Coupon,Expiry: 63 days after redemption,22436,2026-02-04,5313,11335
100,SkyBound 100,2011-02-14,476,Holiday Special 2026,Valid for flights over 1909 miles,784,Lounge Access Coupon,Expiry: 63 days after redemption,22437,2026-02-11,7634,16606
64,Global Jet 64,2009-04-15,447,Holiday Special 2026,Valid for flights over 4433 miles,761,Double Points Coupon,Expiry: 64 days after redemption,22438,2026-01-13,8985,10287
82,Oceanic Air 82,1987-08-30,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,22439,2026-02-14,5154,20295
20,Global Jet 20,1980-02-22,404,Black Friday Fly 2026,Valid for flights over 921 miles,747,Priority Boarding Coupon,Expiry: 71 days after redemption,22440,2026-01-10,8202,12611
15,Horizon Airways 15,1996-08-02,441,Business Class Upgrade 2026,Valid for flights over 4970 miles,753,Extra Baggage Coupon,Expiry: 53 days after redemption,22441,2026-02-19,5627,4879
44,Global Jet 44,1991-05-25,405,Holiday Special 2026,Valid for flights over 1966 miles,717,Extra Baggage Coupon,Expiry: 76 days after redemption,22442,2026-01-11,5714,14624
61,AeroSwift 61,1999-11-28,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,22443,2026-02-16,8302,18149
50,Horizon Airways 50,2011-05-26,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,775,Extra Baggage Coupon,Expiry: 57 days after redemption,22444,2026-02-14,6111,4705
94,Horizon Airways 94,1983-12-02,470,First Class Access 2026,Valid for flights over 3235 miles,786,Priority Boarding Coupon,Expiry: 89 days after redemption,22445,2026-01-28,9327,5797
81,SkyBound 81,1994-02-27,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,775,Extra Baggage Coupon,Expiry: 57 days after redemption,22446,2026-02-17,6479,23968
71,Horizon Airways 71,1997-06-17,482,First Class Access 2026,Valid for flights over 4221 miles,724,Double Points Coupon,Expiry: 59 days after redemption,22447,2026-02-03,9068,1921
32,Global Jet 32,2005-05-23,433,Holiday Special 2026,Valid for flights over 4949 miles,730,Lounge Access Coupon,Expiry: 89 days after redemption,22448,2026-02-02,7715,14343
72,Horizon Airways 72,1993-02-24,471,Holiday Special 2026,Valid for flights over 1726 miles,755,Extra Baggage Coupon,Expiry: 69 days after redemption,22449,2026-01-23,9624,5535
38,Oceanic Air 38,2017-05-27,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,709,Lounge Access Coupon,Expiry: 66 days after redemption,22450,2026-02-22,5115,7354
40,SkyBound 40,1979-05-19,496,Black Friday Fly 2026,Valid for flights over 4842 miles,716,Lounge Access Coupon,Expiry: 83 days after redemption,22451,2026-01-03,5581,1603
75,Oceanic Air 75,2005-06-30,453,First Class Access 2026,Valid for flights over 1710 miles,762,Extra Baggage Coupon,Expiry: 44 days after redemption,22452,2026-02-15,8638,15525
92,Horizon Airways 92,1985-07-15,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,22453,2026-02-19,5838,10587
53,Horizon Airways 53,2013-05-06,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,22454,2026-01-22,6373,11214
30,Horizon Airways 30,2013-08-25,458,Summer Miles 2026,Valid for flights over 1568 miles,706,Extra Baggage Coupon,Expiry: 90 days after redemption,22455,2026-01-10,7028,22096
30,Horizon Airways 30,2013-08-25,470,First Class Access 2026,Valid for flights over 3235 miles,743,Double Points Coupon,Expiry: 66 days after redemption,22456,2026-01-18,7827,24426
35,SkyBound 35,2003-05-26,420,First Class Access 2026,Valid for flights over 3191 miles,742,Lounge Access Coupon,Expiry: 76 days after redemption,22457,2026-02-05,6693,16738
98,SkyBound 98,1995-01-22,482,First Class Access 2026,Valid for flights over 4221 miles,703,Free Meal Coupon,Expiry: 36 days after redemption,22458,2026-01-12,8932,11701
81,SkyBound 81,1994-02-27,418,Business Class Upgrade 2026,Valid for flights over 3799 miles,773,Priority Boarding Coupon,Expiry: 82 days after redemption,22459,2026-01-14,9951,10153
30,Horizon Airways 30,2013-08-25,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,22460,2026-01-29,7647,16453
55,Horizon Airways 55,1970-06-13,475,Business Class Upgrade 2026,Valid for flights over 3026 miles,708,Double Points Coupon,Expiry: 85 days after redemption,22461,2026-02-26,9566,11238
15,Horizon Airways 15,1996-08-02,490,Holiday Special 2026,Valid for flights over 1434 miles,795,Double Points Coupon,Expiry: 61 days after redemption,22462,2026-02-04,9198,13444
21,Global Jet 21,1987-04-05,451,Business Class Upgrade 2026,Valid for flights over 4818 miles,734,Double Points Coupon,Expiry: 53 days after redemption,22463,2026-02-21,8046,18406
2,Horizon Airways 2,1974-06-11,473,Summer Miles 2026,Valid for flights over 2092 miles,788,Lounge Access Coupon,Expiry: 52 days after redemption,22464,2026-02-10,5288,21955
95,Horizon Airways 95,1978-05-20,469,Summer Miles 2026,Valid for flights over 2081 miles,750,Double Points Coupon,Expiry: 59 days after redemption,22465,2026-01-29,5982,14388
8,SkyBound 8,2009-04-22,461,Business Class Upgrade 2026,Valid for flights over 4004 miles,774,Lounge Access Coupon,Expiry: 41 days after redemption,22466,2026-02-19,8811,13047
85,Global Jet 85,1992-05-03,416,Business Class Upgrade 2026,Valid for flights over 2102 miles,709,Lounge Access Coupon,Expiry: 66 days after redemption,22467,2026-01-30,6551,14719
69,Oceanic Air 69,1992-04-13,492,Black Friday Fly 2026,Valid for flights over 3942 miles,726,Priority Boarding Coupon,Expiry: 79 days after redemption,22468,2026-02-27,7474,19958
69,Oceanic Air 69,1992-04-13,498,Holiday Special 2026,Valid for flights over 1676 miles,720,Free Meal Coupon,Expiry: 64 days after redemption,22469,2026-02-01,7413,16660
69,Oceanic Air 69,1992-04-13,440,Business Class Upgrade 2026,Valid for flights over 2773 miles,760,Priority Boarding Coupon,Expiry: 45 days after redemption,22470,2026-01-23,8613,2877
20,Global Jet 20,1980-02-22,426,Holiday Special 2026,Valid for flights over 2084 miles,725,Priority Boarding Coupon,Expiry: 52 days after redemption,22471,2026-02-25,5115,17180
76,Horizon Airways 76,1971-09-13,459,Holiday Special 2026,Valid for flights over 2619 miles,738,Priority Boarding Coupon,Expiry: 36 days after redemption,22472,2026-01-21,5070,6557
75,Oceanic Air 75,2005-06-30,487,Black Friday Fly 2026,Valid for flights over 4790 miles,758,Double Points Coupon,Expiry: 55 days after redemption,22473,2026-02-07,7247,19327
50,Horizon Airways 50,2011-05-26,463,Business Class Upgrade 2026,Valid for flights over 4606 miles,723,Priority Boarding Coupon,Expiry: 54 days after redemption,22474,2026-02-04,5346,24253
